Acholeplasma_laidlawii_PG_8A.1367	40.0	46	7.0	33.0	84.0	47.0	26.0	72.0	68.0	39	13.0	11.0	19.0	10	14.0	20.0	20.0	7.0	2.0	3.0	8.0	93.0	35	38.0	39.0	35.0	42.0	38.0	5.0	3.0	10.0	4.0
Acholeplasma_laidlawii_PG_8A.1377	29.0	33	9.0	20.0	31.0	32.0	20.0	55.0	43.0	36	21.0	20.0	14.0	12	12.0	15.0	17.0	9.0	3.0	5.0	3.0	60.0	36	18.0	18.0	22.0	33.0	26.0	13.0	4.0	5.0	5.0
Acholeplasma_laidlawii_PG_8A.1384	24.0	13	9.0	17.0	25.0	9.0	16.0	34.0	25.0	18	11.0	14.0	6.0	8	7.0	4.0	14.0	10.0		1.0		32.0	23	13.0	9.0	10.0	14.0	18.0	5.0	4.0	7.0	6.0
Acholeplasma_laidlawii_PG_8A.142	4.0	6	2.0	4.0	7.0	3.0	4.0	5.0	3.0	7	3.0	2.0	3.0	5	2.0	5.0	3.0	3.0	2.0	3.0	4.0	11.0	6	4.0	5.0	8.0	10.0	8.0	1.0	2.0	5.0	2.0
Acholeplasma_laidlawii_PG_8A.155	173.0	186	65.0	127.0	165.0	150.0	132.0	235.0	229.0	168	110.0	123.0	102.0	56	74.0	78.0	94.0	67.0	28.0	30.0	32.0	259.0	171	120.0	154.0	165.0	167.0	123.0	97.0	28.0	61.0	45.0
Acholeplasma_laidlawii_PG_8A.180	111.0	107	29.0	71.0	144.0	111.0	80.0	195.0	185.0	106	71.0	79.0	53.0	34	46.0	48.0	67.0	42.0	16.0	16.0	13.0	190.0	98	79.0	95.0	86.0	104.0	74.0	36.0	17.0	31.0	21.0
Acholeplasma_laidlawii_PG_8A.227	109.0	111	44.0	83.0	116.0	101.0	80.0	146.0	143.0	107	82.0	81.0	68.0	41	54.0	38.0	62.0	44.0	18.0	14.0	18.0	193.0	94	78.0	91.0	93.0	108.0	92.0	30.0	26.0	25.0	20.0
Acholeplasma_laidlawii_PG_8A.254	69.0	61	30.0	59.0	74.0	52.0	69.0	95.0	94.0	71	46.0	52.0	34.0	33	54.0	47.0	62.0	31.0	8.0	16.0	21.0	73.0	64	48.0	51.0	58.0	65.0	61.0	25.0	6.0	23.0	18.0
Acholeplasma_laidlawii_PG_8A.28	125.0	98	29.0	85.0	128.0	97.0	81.0	156.0	161.0	93	64.0	65.0	45.0	34	55.0	46.0	71.0	35.0	10.0	10.0	15.0	167.0	96	59.0	95.0	97.0	88.0	55.0	46.0	9.0	29.0	25.0
Acholeplasma_laidlawii_PG_8A.314	26.0	25	5.0	24.0	46.0	30.0	16.0	44.0	47.0	25	4.0	6.0	5.0	4	9.0	12.0	12.0	6.0	1.0	1.0	3.0	64.0	22	26.0	28.0	25.0	24.0	16.0	2.0	1.0	3.0	6.0
Acholeplasma_laidlawii_PG_8A.330	51.0	45	16.0	44.0	63.0	37.0	38.0	73.0	68.0	57	30.0	27.0	33.0	16	21.0	23.0	43.0	14.0	7.0	6.0	11.0	103.0	57	40.0	49.0	52.0	56.0	45.0	28.0	4.0	14.0	9.0
Acholeplasma_laidlawii_PG_8A.333	8.0	9	2.0	18.0	21.0	13.0	5.0	25.0	25.0	20	7.0	2.0	9.0	6	3.0	4.0	6.0	2.0	2.0	1.0		44.0	17	13.0	13.0	10.0	12.0	12.0	1.0		3.0	
Acholeplasma_laidlawii_PG_8A.357	29.0	28	9.0	21.0	73.0	26.0	20.0	82.0	77.0	27	18.0	17.0	14.0	13	15.0	10.0	18.0	16.0	6.0	2.0	2.0	97.0	31	33.0	30.0	29.0	29.0	33.0	3.0	7.0	12.0	5.0
Acholeplasma_laidlawii_PG_8A.377	31.0	27	8.0	16.0	39.0	36.0	19.0	42.0	47.0	25	17.0	15.0	7.0	12	10.0	8.0	13.0	12.0	3.0	1.0	2.0	61.0	21	32.0	43.0	34.0	32.0	18.0	6.0	5.0	7.0	3.0
Acholeplasma_laidlawii_PG_8A.430	29.0	29	13.0	20.0	80.0	32.0	37.0	84.0	62.0	23	15.0	14.0	11.0	10	11.0	9.0	10.0	11.0	4.0	2.0	1.0	83.0	24	35.0	29.0	20.0	40.0	45.0	6.0	6.0	8.0	5.0
Acholeplasma_laidlawii_PG_8A.434	74.0	70	17.0	43.0	107.0	68.0	42.0	103.0	100.0	59	44.0	46.0	31.0	18	31.0	20.0	38.0	22.0	10.0	8.0	10.0	116.0	66	50.0	56.0	57.0	52.0	48.0	19.0	10.0	13.0	11.0
Acholeplasma_laidlawii_PG_8A.451	9.0	12	2.0	14.0	30.0	17.0	12.0	28.0	22.0	15	3.0	4.0	6.0	4	2.0	2.0	3.0	6.0	2.0	1.0	1.0	29.0	9	6.0	17.0	15.0	25.0	10.0	1.0	7.0	2.0	3.0
Acholeplasma_laidlawii_PG_8A.511	125.0	101	34.0	82.0	158.0	110.0	78.0	179.0	180.0	102	59.0	54.0	33.0	41	47.0	50.0	65.0	33.0	10.0	13.0	5.0	206.0	89	69.0	102.0	95.0	106.0	60.0	38.0	12.0	23.0	18.0
Acholeplasma_laidlawii_PG_8A.520	24.0	26	11.0	19.0	32.0	24.0	20.0	55.0	53.0	27	13.0	10.0	8.0	7	5.0	4.0	6.0	8.0	7.0	3.0	3.0	66.0	22	15.0	16.0	15.0	21.0	21.0	11.0	2.0	8.0	9.0
Acholeplasma_laidlawii_PG_8A.523	24.0	22	7.0	21.0	40.0	23.0	19.0	39.0	44.0	24	12.0	9.0	7.0	11	9.0	13.0	9.0	12.0	4.0		2.0	66.0	17	22.0	22.0	23.0	25.0	15.0	5.0	2.0	6.0	5.0
Acholeplasma_laidlawii_PG_8A.55	44.0	43	12.0	42.0	89.0	59.0	33.0	94.0	63.0	33	30.0	33.0	34.0	20	23.0	16.0	19.0	19.0	5.0	9.0	4.0	84.0	49	38.0	36.0	28.0	42.0	43.0	10.0	5.0	11.0	11.0
Acholeplasma_laidlawii_PG_8A.590	45.0	47	8.0	22.0	70.0	38.0	22.0	58.0	76.0	30	16.0	14.0	15.0	7	14.0	8.0	19.0	9.0	5.0	1.0	6.0	98.0	25	24.0	27.0	38.0	24.0	27.0	7.0	5.0	9.0	12.0
Acholeplasma_laidlawii_PG_8A.5	38.0	47	19.0	42.0	61.0	40.0	28.0	85.0	76.0	57	10.0	13.0	11.0	16	13.0	11.0	20.0	20.0	5.0	4.0	2.0	113.0	50	36.0	48.0	45.0	60.0	44.0	9.0	4.0	14.0	7.0
Acholeplasma_laidlawii_PG_8A.683	63.0	57	20.0	44.0	89.0	58.0	32.0	95.0	75.0	47	26.0	23.0	23.0	16	17.0	24.0	23.0	13.0	6.0	6.0	7.0	117.0	51	42.0	51.0	45.0	60.0	41.0	18.0	8.0	10.0	9.0
Acholeplasma_laidlawii_PG_8A.71	7.0	15	8.0	12.0	7.0	18.0	5.0	21.0	27.0	16	7.0	3.0	6.0	7	9.0	6.0	4.0	4.0	2.0	1.0	2.0	29.0	9	5.0	17.0	18.0	18.0	7.0	6.0	2.0	2.0	7.0
Acholeplasma_laidlawii_PG_8A.736	37.0	33	8.0	33.0	53.0	31.0	23.0	57.0	64.0	36	18.0	14.0	15.0	12	9.0	12.0	13.0	12.0	8.0	4.0	1.0	96.0	32	27.0	27.0	38.0	34.0	24.0	7.0	6.0	5.0	10.0
Acholeplasma_laidlawii_PG_8A.752	45.0	43	10.0	47.0	75.0	48.0	47.0	66.0	67.0	46	33.0	29.0	33.0	17	19.0	19.0	20.0	16.0	4.0	1.0	3.0	77.0	34	40.0	41.0	31.0	41.0	42.0	6.0	9.0	18.0	6.0
Acholeplasma_laidlawii_PG_8A.764	18.0	13	3.0	19.0	14.0	10.0	4.0	18.0	9.0	11	3.0	4.0	3.0	2	9.0	9.0	6.0	4.0	3.0	2.0		32.0	20	6.0	10.0	12.0	12.0	6.0	1.0		2.0	3.0
Acholeplasma_laidlawii_PG_8A.788	33.0	27	11.0	20.0	46.0	27.0	19.0	54.0	51.0	21	6.0	11.0	4.0	3	4.0	9.0	9.0	7.0		1.0		60.0	12	17.0	18.0	11.0	22.0	14.0	1.0		5.0	6.0
Acholeplasma_laidlawii_PG_8A.794	33.0	34	13.0	33.0	60.0	33.0	40.0	64.0	57.0	36	16.0	26.0	15.0	8	16.0	25.0	17.0	19.0	9.0	8.0	3.0	71.0	25	34.0	27.0	25.0	42.0	26.0	8.0	3.0	5.0	7.0
Acholeplasma_laidlawii_PG_8A.815	27.0	25	6.0	15.0	49.0	32.0	25.0	53.0	45.0	26	18.0	20.0	15.0	8	10.0	11.0	20.0	14.0	7.0	3.0	4.0	43.0	21	29.0	16.0	11.0	23.0	27.0	5.0	5.0	6.0	6.0
Acholeplasma_laidlawii_PG_8A.836	17.0	19	3.0	15.0	42.0	18.0	14.0	36.0	34.0	18	17.0	17.0	17.0	12	5.0	9.0	6.0	9.0		3.0	3.0	44.0	14	8.0	17.0	23.0	29.0	14.0	2.0	5.0	7.0	4.0
Acholeplasma_laidlawii_PG_8A.844	9.0	12	4.0	10.0	6.0	7.0	5.0	11.0	13.0	12	5.0	6.0	7.0	4	1.0	4.0	2.0	5.0	1.0	1.0	1.0	15.0	10	4.0	6.0	10.0	9.0	3.0	7.0	2.0	4.0	3.0
Acholeplasma_laidlawii_PG_8A.91	6.0	11	9.0	16.0	8.0	10.0	19.0	24.0	25.0	19	18.0	17.0	12.0	14	15.0	16.0	7.0	12.0	2.0	3.0	7.0	37.0	20	17.0	16.0	19.0	16.0	14.0	13.0		10.0	7.0
Acholeplasma_laidlawii_PG_8A.986	65.0	89	24.0	58.0	76.0	78.0	53.0	122.0	101.0	88	16.0	23.0	22.0	7	31.0	40.0	43.0	18.0	7.0	3.0	8.0	223.0	82	57.0	94.0	87.0	113.0	73.0	27.0	4.0	24.0	24.0
Acholeplasma_laidlawii_PG_8A.999	82.0	91	20.0	52.0	94.0	72.0	45.0	124.0	117.0	82	33.0	37.0	39.0	21	28.0	36.0	55.0	36.0	18.0	7.0	5.0	169.0	72	63.0	63.0	77.0	93.0	66.0	21.0	10.0	17.0	11.0
Acidobacterium_capsulatum_ATCC_51196.1011	24.0	15	24.0	7.0	6.0	20.0	7.0	2.0	6.0	15	41.0	22.0	22.0	32	41.0	37.0	39.0	37.0	73.0	49.0	89.0	12.0	9	5.0	26.0	27.0	28.0	11.0	22.0	29.0	37.0	36.0
Acidobacterium_capsulatum_ATCC_51196.1155	29.0	26	25.0	16.0	16.0	45.0	21.0	3.0	19.0	27	37.0	17.0	19.0	32	33.0	24.0	29.0	15.0	44.0	41.0	47.0	14.0	24	8.0	18.0	33.0	20.0	24.0	32.0	17.0	20.0	48.0
Acidobacterium_capsulatum_ATCC_51196.120	18.0	13	17.0	12.0	4.0	22.0	4.0	1.0	14.0	14	24.0	21.0	28.0	22	27.0	23.0	38.0	17.0	51.0	53.0	60.0	10.0	8	5.0	12.0	19.0	12.0	5.0	18.0	17.0	14.0	25.0
Acidobacterium_capsulatum_ATCC_51196.1320	13.0	10	7.0	6.0	5.0	15.0	1.0	2.0	10.0	8	13.0	7.0	11.0	12	25.0	20.0	28.0	8.0	18.0	16.0	40.0	8.0	3		10.0	8.0	5.0	2.0	7.0	9.0	10.0	9.0
Acidobacterium_capsulatum_ATCC_51196.1381	67.0	59	61.0	40.0	24.0	63.0	19.0	12.0	37.0	61	98.0	58.0	68.0	56	94.0	89.0	93.0	49.0	161.0	128.0	133.0	40.0	36	15.0	50.0	60.0	60.0	31.0	55.0	71.0	50.0	70.0
Acidobacterium_capsulatum_ATCC_51196.1396	40.0	39	25.0	22.0	15.0	33.0	17.0	8.0	25.0	33	60.0	29.0	39.0	27	89.0	91.0	80.0	26.0	105.0	75.0	120.0	28.0	27	14.0	41.0	40.0	29.0	24.0	33.0	28.0	50.0	42.0
Acidobacterium_capsulatum_ATCC_51196.1493	55.0	68	82.0	51.0	29.0	70.0	42.0	18.0	31.0	61	84.0	90.0	56.0	67	79.0	62.0	48.0	49.0	85.0	109.0	71.0	17.0	64	29.0	43.0	51.0	34.0	37.0	66.0	51.0	49.0	74.0
Acidobacterium_capsulatum_ATCC_51196.1543	32.0	30	17.0	12.0	3.0	25.0	9.0	2.0	11.0	16	33.0	27.0	34.0	14	36.0	50.0	43.0	14.0	62.0	56.0	75.0	8.0	8	4.0	14.0	19.0	18.0	8.0	21.0	20.0	28.0	32.0
Acidobacterium_capsulatum_ATCC_51196.1733	11.0	18	18.0	9.0	4.0	8.0	3.0	3.0	18.0	21	16.0	8.0	4.0	12	26.0	24.0	19.0	10.0	20.0	14.0	19.0	16.0	9	2.0	12.0	20.0	17.0	9.0	8.0	12.0	10.0	15.0
Acidobacterium_capsulatum_ATCC_51196.1759	16.0	10	25.0	13.0	2.0	24.0	8.0	3.0	7.0	16	34.0	27.0	30.0	23	37.0	42.0	42.0	18.0	57.0	55.0	61.0	12.0	8	5.0	15.0	14.0	18.0	6.0	25.0	34.0	21.0	37.0
Acidobacterium_capsulatum_ATCC_51196.1796	48.0	35	32.0	13.0	16.0	43.0	16.0	6.0	24.0	40	58.0	32.0	36.0	33	55.0	60.0	73.0	36.0	87.0	58.0	98.0	28.0	18	16.0	46.0	45.0	49.0	25.0	32.0	28.0	48.0	54.0
Acidobacterium_capsulatum_ATCC_51196.1804	25.0	24	12.0	14.0	11.0	25.0	9.0	6.0	11.0	16	32.0	16.0	20.0	17	29.0	31.0	20.0	15.0	38.0	24.0	39.0	17.0	13	2.0	16.0	18.0	14.0	6.0	18.0	16.0	23.0	21.0
Acidobacterium_capsulatum_ATCC_51196.1880	49.0	34	38.0	21.0	22.0	46.0	21.0	11.0	23.0	50	85.0	50.0	55.0	69	112.0	115.0	126.0	50.0	107.0	91.0	144.0	39.0	37	16.0	41.0	43.0	44.0	31.0	48.0	59.0	66.0	49.0
Acidobacterium_capsulatum_ATCC_51196.1906	78.0	85	76.0	45.0	20.0	84.0	33.0	9.0	51.0	78	124.0	77.0	119.0	77	130.0	126.0	151.0	81.0	220.0	169.0	237.0	38.0	42	16.0	54.0	83.0	77.0	52.0	96.0	75.0	91.0	118.0
Acidobacterium_capsulatum_ATCC_51196.1932	5.0	6	6.0	4.0		7.0	2.0		4.0	7	10.0	8.0	8.0	10	9.0	5.0	9.0	6.0	13.0	15.0	19.0	6.0	5		6.0	9.0	6.0	2.0	7.0	11.0	4.0	5.0
Acidobacterium_capsulatum_ATCC_51196.1997	5.0	9	5.0	3.0	3.0	8.0	5.0	1.0	7.0	8	12.0	9.0	10.0	8	22.0	25.0	21.0	6.0	21.0	20.0	17.0	11.0	4	1.0	11.0	14.0	11.0	6.0	6.0	12.0	14.0	13.0
Acidobacterium_capsulatum_ATCC_51196.2038	38.0	24	14.0	16.0	5.0	25.0	7.0	4.0	21.0	15	36.0	22.0	36.0	23	35.0	39.0	48.0	20.0	63.0	52.0	64.0	19.0	7		15.0	29.0	20.0	7.0	19.0	35.0	26.0	33.0
Acidobacterium_capsulatum_ATCC_51196.2059	30.0	30	28.0	13.0	8.0	21.0	6.0	3.0	16.0	22	37.0	26.0	33.0	20	39.0	24.0	44.0	27.0	61.0	43.0	65.0	14.0	22	7.0	18.0	26.0	12.0	18.0	32.0	31.0	29.0	36.0
Acidobacterium_capsulatum_ATCC_51196.2286	15.0	15	14.0	11.0	7.0	25.0	7.0	4.0	11.0	11	30.0	18.0	22.0	17	31.0	26.0	23.0	12.0	41.0	34.0	36.0	12.0	19	8.0	20.0	26.0	11.0	10.0	22.0	21.0	19.0	32.0
Acidobacterium_capsulatum_ATCC_51196.2298	42.0	40	43.0	22.0	14.0	58.0	12.0	2.0	19.0	39	56.0	34.0	49.0	34	46.0	46.0	58.0	35.0	85.0	62.0	121.0	15.0	23	10.0	30.0	42.0	41.0	19.0	52.0	20.0	34.0	73.0
Acidobacterium_capsulatum_ATCC_51196.2400	108.0	64	53.0	26.0	16.0	67.0	22.0	11.0	21.0	46	85.0	57.0	58.0	44	80.0	109.0	117.0	55.0	152.0	113.0	182.0	25.0	30	21.0	70.0	57.0	62.0	22.0	58.0	45.0	93.0	93.0
Acidobacterium_capsulatum_ATCC_51196.2535	44.0	40	37.0	23.0	21.0	63.0	19.0	10.0	37.0	44	62.0	32.0	50.0	57	54.0	58.0	67.0	47.0	116.0	96.0	141.0	38.0	22	10.0	41.0	65.0	60.0	27.0	46.0	40.0	50.0	77.0
Acidobacterium_capsulatum_ATCC_51196.2632	98.0	76	63.0	34.0	21.0	83.0	17.0	4.0	41.0	60	101.0	73.0	85.0	76	107.0	116.0	139.0	70.0	155.0	133.0	216.0	39.0	37	16.0	61.0	72.0	58.0	31.0	64.0	51.0	98.0	103.0
Acidobacterium_capsulatum_ATCC_51196.2682	21.0	23	16.0	10.0	12.0	28.0	7.0	6.0	16.0	26	20.0	15.0	20.0	17	30.0	25.0	44.0	18.0	39.0	33.0	62.0	8.0	16	7.0	19.0	18.0	17.0	14.0	20.0	22.0	22.0	25.0
Acidobacterium_capsulatum_ATCC_51196.2694	14.0	15	10.0	8.0	5.0	15.0	9.0	8.0	15.0	12	14.0	9.0	10.0	11	19.0	17.0	18.0	11.0	21.0	16.0	18.0	16.0	9	6.0	15.0	18.0	14.0	9.0	12.0	8.0	14.0	16.0
Acidobacterium_capsulatum_ATCC_51196.2789	28.0	19	16.0	16.0	8.0	24.0	8.0	4.0	17.0	24	44.0	19.0	37.0	30	46.0	55.0	56.0	30.0	79.0	54.0	104.0	6.0	13	4.0	12.0	25.0	22.0	5.0	34.0	28.0	30.0	34.0
Acidobacterium_capsulatum_ATCC_51196.2869	51.0	59	64.0	18.0	9.0	45.0	18.0	7.0	18.0	55	65.0	65.0	54.0	50	57.0	96.0	75.0	62.0	138.0	126.0	149.0	36.0	45	16.0	65.0	66.0	65.0	32.0	66.0	60.0	118.0	119.0
Acidobacterium_capsulatum_ATCC_51196.2911	24.0	28	20.0	9.0	6.0	21.0	6.0	4.0	4.0	12	12.0	16.0	13.0	12	28.0	21.0	28.0	20.0	32.0	28.0	25.0	5.0	13	2.0	12.0	17.0	15.0	11.0	16.0	22.0	19.0	25.0
Acidobacterium_capsulatum_ATCC_51196.2951	13.0	12	9.0	5.0	2.0	22.0	2.0	4.0	10.0	12	14.0	12.0	16.0	13	21.0	17.0	31.0	13.0	26.0	24.0	32.0	7.0	8	2.0	12.0	14.0	12.0	5.0	13.0	19.0	13.0	21.0
Acidobacterium_capsulatum_ATCC_51196.2985	30.0	36	22.0	17.0	18.0	31.0	11.0	16.0	32.0	34	27.0	20.0	21.0	22	20.0	33.0	25.0	17.0	28.0	26.0	36.0	36.0	23	15.0	34.0	39.0	34.0	20.0	20.0	18.0	35.0	36.0
Acidobacterium_capsulatum_ATCC_51196.3056	12.0	7	4.0	1.0	5.0	12.0	4.0	3.0	2.0	3	9.0	4.0	4.0	12	14.0	15.0	16.0	6.0	13.0	14.0	20.0	2.0	3		8.0	7.0	8.0	3.0	7.0	9.0	10.0	7.0
Acidobacterium_capsulatum_ATCC_51196.3074	4.0	7	6.0	3.0	2.0	6.0	1.0	1.0	5.0	10	7.0	10.0	9.0	7	7.0	8.0	13.0	4.0	11.0	17.0	20.0	3.0	7		4.0	8.0	7.0	5.0	5.0	6.0	7.0	10.0
Acidobacterium_capsulatum_ATCC_51196.3140	6.0	2	5.0	2.0		2.0	4.0	1.0	1.0	4	2.0	3.0	3.0	6	11.0	11.0	18.0	9.0	11.0	9.0	14.0	5.0	2	1.0	3.0	3.0	4.0	2.0	7.0	7.0	9.0	8.0
Acidobacterium_capsulatum_ATCC_51196.3141	8.0	12	10.0	3.0	3.0	8.0		1.0	6.0	14	7.0	8.0	10.0	9	6.0	8.0	16.0	8.0	19.0	21.0	15.0	4.0	6	2.0	6.0	8.0	11.0	3.0	12.0	11.0	7.0	6.0
Acidobacterium_capsulatum_ATCC_51196.3214	22.0	10	18.0	12.0	5.0	14.0	9.0	6.0	8.0	18	23.0	12.0	15.0	22	25.0	36.0	35.0	16.0	47.0	42.0	60.0	16.0	10	2.0	19.0	17.0	23.0	7.0	21.0	18.0	28.0	27.0
Acidobacterium_capsulatum_ATCC_51196.3237	39.0	44	43.0	22.0	17.0	48.0	12.0	4.0	19.0	36	52.0	35.0	41.0	35	58.0	54.0	56.0	38.0	83.0	63.0	105.0	15.0	22	5.0	45.0	43.0	42.0	17.0	44.0	33.0	49.0	60.0
Acidobacterium_capsulatum_ATCC_51196.329	12.0	4	6.0	3.0	1.0	3.0	1.0	2.0	3.0	7	9.0	7.0	6.0	6	8.0	13.0	17.0	7.0	23.0	20.0	25.0	6.0	9	2.0	3.0	8.0	5.0	2.0	10.0	8.0	11.0	15.0
Acidobacterium_capsulatum_ATCC_51196.382	5.0	8	8.0	5.0	2.0	13.0	5.0	2.0	4.0	6	7.0	4.0	4.0	6	9.0	7.0	4.0	5.0	11.0	9.0	14.0	7.0	4	3.0	8.0	7.0	6.0	4.0	8.0	7.0	6.0	13.0
Acidobacterium_capsulatum_ATCC_51196.385	12.0	18	23.0	8.0	5.0	27.0	5.0	4.0	11.0	14	23.0	21.0	16.0	18	50.0	44.0	43.0	22.0	59.0	53.0	80.0	5.0	10	4.0	19.0	20.0	17.0	4.0	21.0	13.0	18.0	34.0
Acidobacterium_capsulatum_ATCC_51196.455	52.0	48	26.0	33.0	21.0	57.0	25.0	16.0	41.0	40	56.0	29.0	35.0	51	71.0	67.0	61.0	40.0	73.0	57.0	53.0	41.0	33	12.0	34.0	55.0	36.0	19.0	38.0	44.0	41.0	46.0
Acidobacterium_capsulatum_ATCC_51196.676	25.0	19	14.0	8.0	5.0	25.0	7.0	1.0	6.0	12	39.0	22.0	23.0	19	30.0	23.0	24.0	23.0	56.0	35.0	35.0	15.0	11	7.0	20.0	20.0	16.0	6.0	19.0	31.0	20.0	21.0
Acidobacterium_capsulatum_ATCC_51196.681	32.0	25	22.0	7.0	6.0	27.0	4.0	2.0	18.0	23	45.0	29.0	32.0	19	44.0	42.0	54.0	33.0	84.0	54.0	96.0	12.0	9	4.0	23.0	22.0	20.0	9.0	22.0	32.0	39.0	44.0
Acidobacterium_capsulatum_ATCC_51196.84	25.0	17	31.0	13.0	3.0	18.0	10.0	1.0	13.0	15	38.0	17.0	23.0	23	42.0	39.0	37.0	26.0	86.0	62.0	82.0	13.0	11	8.0	17.0	24.0	15.0	14.0	31.0	21.0	31.0	47.0
Acidobacterium_capsulatum_ATCC_51196.859	18.0	16	22.0	6.0	4.0	23.0	7.0	2.0	10.0	17	35.0	35.0	22.0	38	41.0	34.0	41.0	40.0	88.0	86.0	55.0	19.0	18	7.0	21.0	28.0	19.0	10.0	18.0	55.0	38.0	37.0
Acidobacterium_capsulatum_ATCC_51196.895	36.0	48	38.0	25.0	8.0	50.0	22.0	5.0	23.0	45	50.0	33.0	34.0	41	59.0	59.0	51.0	40.0	85.0	69.0	73.0	14.0	25	11.0	37.0	45.0	46.0	19.0	42.0	40.0	39.0	46.0
Acidobacterium_capsulatum_ATCC_51196.897	25.0	18	19.0	11.0	6.0	27.0	12.0	2.0	11.0	15	28.0	24.0	27.0	19	38.0	35.0	48.0	10.0	45.0	50.0	54.0	17.0	12	6.0	24.0	22.0	16.0	10.0	25.0	13.0	19.0	27.0
Acidobacterium_capsulatum_ATCC_51196.905	35.0	45	28.0	23.0	11.0	34.0	12.0	8.0	25.0	27	47.0	28.0	52.0	21	65.0	51.0	64.0	16.0	66.0	52.0	79.0	16.0	28	7.0	23.0	38.0	19.0	24.0	45.0	32.0	23.0	34.0
