Aeropyrum_pernix_K1.1283	28.0	22.0	18.0	31.0	26.0	31.0	38.0	41.0	29.0	34.0	34.0	18.0	23.0	26.0	22.0	20.0	13.0	22.0	18.0	24.0	28.0	34.0	32.0	42.0	23.0	22.0	28	39.0	20.0	25.0	20.0	28.0
Aeropyrum_pernix_K1.1373	18.0	12.0	28.0	16.0	27.0	26.0	48.0	58.0	34.0	47.0	36.0	18.0	23.0	16.0	25.0	6.0	30.0	27.0	16.0	10.0	16.0	17.0	67.0	36.0	37.0	18.0	35	77.0	35.0	41.0	40.0	21.0
Aeropyrum_pernix_K1.1450	8.0	12.0	11.0	16.0	13.0	12.0	25.0	18.0	13.0	13.0	11.0	14.0	15.0	10.0	9.0	6.0	15.0	15.0	6.0	3.0	15.0	14.0	21.0	21.0	10.0	11.0	14	18.0	14.0	20.0	13.0	17.0
Aeropyrum_pernix_K1.1463	14.0	14.0	16.0	17.0	34.0	7.0	25.0	40.0	28.0	11.0	9.0	8.0	14.0	13.0	17.0	1.0	17.0	32.0	4.0	1.0	4.0	15.0	65.0	29.0	40.0	8.0	23	59.0	14.0	36.0	23.0	8.0
Aeropyrum_pernix_K1.1489	37.0	43.0	38.0	49.0	87.0	76.0	108.0	108.0	61.0	82.0	72.0	48.0	52.0	59.0	44.0	35.0	32.0	52.0	50.0	22.0	37.0	59.0	105.0	103.0	80.0	40.0	84	90.0	52.0	62.0	56.0	49.0
Aeropyrum_pernix_K1.1509	26.0	39.0	32.0	26.0	50.0	43.0	78.0	86.0	45.0	46.0	33.0	21.0	32.0	39.0	30.0	12.0	35.0	31.0	18.0	14.0	21.0	39.0	78.0	63.0	39.0	27.0	45	79.0	41.0	43.0	45.0	32.0
Aeropyrum_pernix_K1.1590	19.0	18.0	22.0	20.0	29.0	25.0	35.0	39.0	17.0	33.0	22.0	22.0	14.0	14.0	12.0	20.0	15.0	18.0	16.0	5.0	15.0	27.0	37.0	38.0	25.0	9.0	29	36.0	15.0	19.0	21.0	20.0
Aeropyrum_pernix_K1.1594	21.0	25.0	28.0	24.0	38.0	54.0	51.0	50.0	25.0	35.0	33.0	17.0	18.0	28.0	32.0	30.0	24.0	22.0	24.0	20.0	24.0	35.0	47.0	37.0	26.0	26.0	33	44.0	19.0	29.0	26.0	22.0
Aeropyrum_pernix_K1.1673	17.0	17.0	16.0	19.0	24.0	14.0	18.0	21.0	15.0	23.0	32.0	14.0	17.0	15.0	12.0	18.0	13.0	14.0	13.0	17.0	19.0	17.0	24.0	33.0	26.0	19.0	20	11.0	12.0	12.0	15.0	14.0
Aeropyrum_pernix_K1.1690	22.0	26.0	27.0	24.0	26.0	38.0	60.0	43.0	29.0	27.0	28.0	26.0	23.0	19.0	13.0	8.0	23.0	21.0	23.0	8.0	16.0	25.0	38.0	31.0	27.0	21.0	36	50.0	30.0	33.0	16.0	31.0
Aeropyrum_pernix_K1.181	14.0	10.0	20.0	20.0	18.0	27.0	29.0	29.0	17.0	25.0	13.0	13.0	15.0	15.0	22.0	10.0	13.0	14.0	11.0	4.0	6.0	16.0	26.0	18.0	15.0	21.0	24	22.0	14.0	23.0	18.0	14.0
Aeropyrum_pernix_K1.217	12.0	16.0	11.0	15.0	22.0	21.0	22.0	27.0	21.0	24.0	27.0	21.0	13.0	18.0	11.0	22.0	8.0	16.0	26.0	16.0	18.0	19.0	20.0	17.0	28.0	20.0	24	14.0	16.0	10.0	6.0	25.0
Aeropyrum_pernix_K1.248	12.0	12.0	15.0	15.0	17.0	27.0	39.0	37.0	15.0	18.0	12.0	10.0	6.0	13.0	7.0	8.0	10.0	10.0	14.0	7.0	7.0	18.0	23.0	17.0	16.0	11.0	27	16.0	15.0	12.0	11.0	19.0
Aeropyrum_pernix_K1.252	58.0	69.0	69.0	63.0	93.0	92.0	147.0	131.0	78.0	96.0	73.0	65.0	62.0	73.0	53.0	30.0	63.0	69.0	52.0	38.0	32.0	62.0	135.0	110.0	102.0	67.0	111	159.0	70.0	91.0	72.0	69.0
Aeropyrum_pernix_K1.255	24.0	18.0	29.0	33.0	38.0	31.0	63.0	72.0	29.0	39.0	24.0	20.0	26.0	22.0	25.0	13.0	40.0	36.0	20.0	11.0	20.0	29.0	69.0	45.0	46.0	24.0	62	43.0	23.0	42.0	43.0	31.0
Aeropyrum_pernix_K1.288	10.0	16.0	6.0	15.0	20.0	12.0	36.0	33.0	14.0	4.0	20.0	4.0	13.0	11.0	14.0	6.0	8.0	16.0	7.0	4.0	9.0	13.0	31.0	24.0	16.0	15.0	23	29.0	10.0	19.0	13.0	7.0
Aeropyrum_pernix_K1.324	8.0	23.0	27.0	17.0	31.0	27.0	56.0	50.0	27.0	33.0	19.0	14.0	11.0	18.0	15.0	4.0	22.0	24.0	18.0	5.0	6.0	15.0	35.0	43.0	22.0	14.0	31	27.0	38.0	21.0	29.0	18.0
Aeropyrum_pernix_K1.342	4.0	10.0	12.0	7.0	17.0	17.0	32.0	33.0	16.0	17.0	7.0	4.0	6.0	8.0	3.0		9.0	13.0	10.0	3.0	7.0	10.0	27.0	21.0	17.0	3.0	22	45.0	13.0	15.0	11.0	5.0
Aeropyrum_pernix_K1.350	8.0	8.0	4.0	8.0	12.0	16.0	14.0	16.0	7.0	19.0	24.0	8.0	9.0	14.0	6.0	15.0	6.0	3.0	12.0	12.0	12.0	12.0	4.0	17.0	5.0	4.0	10	7.0	11.0		3.0	13.0
Aeropyrum_pernix_K1.39	11.0	21.0	9.0	8.0	17.0	18.0	17.0	23.0	11.0	17.0	14.0	9.0	8.0	19.0	14.0	14.0	15.0	13.0	21.0	5.0	6.0	22.0	18.0	22.0	12.0	14.0	18	18.0	9.0	12.0	12.0	13.0
Aeropyrum_pernix_K1.43	21.0	28.0	23.0	21.0	37.0	39.0	46.0	50.0	30.0	65.0	50.0	29.0	23.0	30.0	30.0	17.0	24.0	19.0	28.0	17.0	17.0	28.0	42.0	57.0	27.0	29.0	38	45.0	22.0	33.0	31.0	40.0
Aeropyrum_pernix_K1.457	21.0	23.0	28.0	30.0	47.0	22.0	61.0	73.0	36.0	39.0	34.0	19.0	23.0	20.0	27.0	8.0	34.0	38.0	15.0	3.0	7.0	21.0	76.0	54.0	46.0	20.0	55	65.0	25.0	48.0	39.0	30.0
Aeropyrum_pernix_K1.470	9.0	13.0	11.0	14.0	37.0	22.0	48.0	45.0	17.0	25.0	23.0	19.0	10.0	16.0	19.0	3.0	14.0	21.0	15.0	3.0	8.0	20.0	37.0	43.0	37.0	16.0	39	25.0	16.0	11.0	15.0	22.0
Aeropyrum_pernix_K1.50	31.0	35.0	25.0	31.0	41.0	68.0	77.0	54.0	28.0	49.0	55.0	31.0	35.0	41.0	21.0	30.0	17.0	19.0	38.0	35.0	42.0	43.0	38.0	56.0	36.0	32.0	42	26.0	36.0	18.0	25.0	28.0
Aeropyrum_pernix_K1.524	16.0	20.0	17.0	19.0	28.0	27.0	34.0	30.0	18.0	19.0	14.0	14.0	20.0	22.0	21.0	3.0	27.0	23.0	7.0	5.0	9.0	22.0	34.0	31.0	24.0	17.0	16	35.0	17.0	14.0	22.0	18.0
Aeropyrum_pernix_K1.525	4.0	11.0	9.0	10.0	17.0	10.0	18.0	18.0	12.0	4.0	10.0	3.0	5.0	9.0	10.0	2.0	6.0	8.0	10.0	2.0	7.0	12.0	13.0	20.0	7.0	9.0	14	11.0	11.0	14.0	5.0	9.0
Aeropyrum_pernix_K1.566	19.0	34.0	39.0	28.0	40.0	43.0	61.0	61.0	37.0	49.0	38.0	27.0	15.0	26.0	30.0	15.0	30.0	33.0	14.0	8.0	16.0	37.0	50.0	56.0	35.0	35.0	40	52.0	23.0	31.0	30.0	35.0
Aeropyrum_pernix_K1.567	29.0	36.0	47.0	36.0	70.0	64.0	80.0	93.0	50.0	48.0	49.0	50.0	38.0	57.0	44.0	16.0	33.0	43.0	42.0	11.0	37.0	74.0	82.0	64.0	70.0	44.0	70	69.0	56.0	39.0	38.0	42.0
Aeropyrum_pernix_K1.598	5.0	15.0	35.0	22.0	46.0	24.0	34.0	36.0	27.0	20.0	20.0	13.0	14.0	16.0	24.0	8.0	31.0	25.0	21.0	6.0	12.0	13.0	65.0	39.0	34.0	19.0	28	46.0	39.0	50.0	40.0	20.0
Aeropyrum_pernix_K1.603	7.0	3.0	9.0	14.0	19.0	16.0	12.0	19.0	12.0	10.0	14.0	3.0	13.0	11.0	7.0	5.0	6.0	3.0	3.0	1.0	6.0	9.0	19.0	11.0	15.0	10.0	9	25.0	7.0	6.0	5.0	10.0
Aeropyrum_pernix_K1.605	1.0	4.0	6.0	6.0	12.0	7.0	24.0	28.0	8.0	9.0	12.0	5.0	5.0	3.0	7.0		7.0	7.0	7.0		10.0	8.0	25.0	13.0	6.0	3.0	20	37.0	9.0	19.0	11.0	9.0
Aeropyrum_pernix_K1.653	7.0	17.0	16.0	11.0	20.0	21.0	32.0	34.0	23.0	15.0	16.0	12.0	12.0	21.0	9.0	4.0	13.0	19.0	8.0	2.0	8.0	22.0	26.0	22.0	23.0	14.0	22	35.0	18.0	14.0	9.0	13.0
Aeropyrum_pernix_K1.717	2.0	11.0	11.0	12.0	41.0	15.0	44.0	55.0	22.0	20.0	11.0	8.0	9.0	13.0	14.0	1.0	13.0	18.0	7.0	1.0	3.0	8.0	59.0	34.0	37.0	13.0	32	64.0	17.0	21.0	27.0	18.0
Aeropyrum_pernix_K1.737	11.0	21.0	23.0	13.0	27.0	19.0	45.0	60.0	35.0	22.0	23.0	11.0	14.0	20.0	25.0	5.0	27.0	36.0	17.0	5.0	14.0	26.0	70.0	29.0	41.0	26.0	42	56.0	23.0	46.0	32.0	13.0
Aeropyrum_pernix_K1.786	56.0	30.0	18.0	46.0	52.0	33.0	47.0	69.0	28.0	79.0	60.0	34.0	45.0	34.0	61.0	35.0	18.0	26.0	24.0	40.0	42.0	45.0	82.0	87.0	43.0	46.0	31	43.0	29.0	29.0	44.0	37.0
Aeropyrum_pernix_K1.788	34.0	20.0	20.0	29.0	18.0	35.0	30.0	38.0	25.0	56.0	43.0	34.0	35.0	28.0	15.0	27.0	12.0	19.0	26.0	21.0	39.0	43.0	28.0	40.0	31.0	24.0	28	27.0	21.0	12.0	17.0	26.0
Aeropyrum_pernix_K1.813	1.0	3.0	7.0	4.0	10.0	11.0	10.0	13.0	7.0	10.0	3.0	4.0	5.0	7.0	4.0	2.0	6.0	6.0	5.0		2.0	5.0	11.0	6.0	9.0	3.0	10	15.0	5.0	6.0	3.0	3.0
Aeropyrum_pernix_K1.820	25.0	32.0	45.0	30.0	93.0	56.0	133.0	123.0	66.0	51.0	25.0	20.0	20.0	18.0	36.0	8.0	26.0	53.0	22.0	4.0	7.0	26.0	127.0	103.0	88.0	15.0	77	84.0	53.0	59.0	50.0	25.0
Aeropyrum_pernix_K1.937	21.0	30.0	35.0	34.0	56.0	46.0	79.0	100.0	45.0	92.0	54.0	36.0	27.0	43.0	40.0	13.0	34.0	34.0	32.0	26.0	25.0	36.0	87.0	80.0	56.0	49.0	72	69.0	41.0	48.0	47.0	53.0
Aeropyrum_pernix_K1.962	23.0	14.0	10.0	15.0	19.0	29.0	36.0	54.0	21.0	30.0	18.0	15.0	13.0	28.0	16.0	7.0	8.0	15.0	10.0	12.0	16.0	42.0	40.0	28.0	24.0	12.0	26	39.0	15.0	9.0	10.0	22.0
Archaeoglobus_fulgidus_DSM_4304.1037	26.0	49.0	25.0	17.0	42.0	36.0	62.0	50.0	34.0	18.0	19.0	15.0	28.0	50.0	45.0	42.0	29.0	26.0	36.0	32.0	23.0	39.0	31.0	59.0	29.0	46.0	35	33.0	53.0	21.0	33.0	16.0
Archaeoglobus_fulgidus_DSM_4304.106	24.0	20.0	8.0	13.0	11.0	16.0	19.0	21.0	12.0	7.0	12.0	8.0	16.0	18.0	15.0	29.0	10.0	11.0	14.0	20.0	16.0	21.0	13.0	13.0	12.0	14.0	18	20.0	5.0	10.0	5.0	9.0
Archaeoglobus_fulgidus_DSM_4304.1105	5.0	10.0	3.0	4.0	3.0	10.0	11.0	7.0	7.0	6.0	3.0	8.0	10.0	13.0	3.0	14.0	4.0	7.0	5.0	4.0	8.0	11.0	5.0	6.0	5.0	7.0	6	6.0	6.0	6.0	2.0	3.0
Archaeoglobus_fulgidus_DSM_4304.1112	3.0	9.0	1.0	1.0	6.0	9.0	6.0	6.0		4.0	5.0	4.0	4.0	12.0	1.0	11.0	1.0	1.0	4.0	4.0	4.0	11.0	5.0	8.0	2.0	3.0	5		1.0	2.0	2.0	1.0
Archaeoglobus_fulgidus_DSM_4304.1199	7.0	7.0	9.0	5.0	14.0	8.0	6.0	5.0	13.0	6.0	8.0	9.0	8.0	9.0	11.0	1.0	3.0	6.0	5.0	4.0	3.0	6.0	7.0	10.0	12.0	8.0	8	3.0	6.0	11.0	4.0	7.0
Archaeoglobus_fulgidus_DSM_4304.1316	42.0	59.0	36.0	29.0	44.0	49.0	63.0	65.0	35.0	16.0	28.0	21.0	33.0	47.0	43.0	37.0	28.0	29.0	44.0	30.0	25.0	51.0	48.0	39.0	37.0	53.0	44	50.0	39.0	25.0	18.0	15.0
Archaeoglobus_fulgidus_DSM_4304.1324	18.0	21.0	15.0	13.0	28.0	30.0	20.0	8.0	12.0	10.0	10.0	14.0	19.0	24.0	24.0	24.0	21.0	10.0	24.0	14.0	14.0	23.0	12.0	29.0	17.0	19.0	16	16.0	17.0	15.0	15.0	16.0
Archaeoglobus_fulgidus_DSM_4304.1344	16.0	25.0	7.0	11.0	30.0	17.0	31.0	25.0	13.0	10.0	15.0	14.0	15.0	25.0	30.0	27.0	7.0	14.0	13.0	20.0	9.0	15.0	19.0	29.0	14.0	20.0	20	10.0	14.0	13.0	18.0	10.0
Archaeoglobus_fulgidus_DSM_4304.1404	34.0	37.0	19.0	21.0	34.0	60.0	80.0	55.0	22.0	10.0	15.0	25.0	30.0	54.0	26.0	38.0	15.0	18.0	33.0	31.0	23.0	49.0	28.0	33.0	32.0	30.0	59	29.0	30.0	22.0	13.0	16.0
Archaeoglobus_fulgidus_DSM_4304.1431	84.0	99.0	37.0	41.0	75.0	113.0	135.0	102.0	54.0	21.0	22.0	28.0	63.0	100.0	43.0	77.0	40.0	37.0	59.0	60.0	46.0	107.0	55.0	95.0	52.0	39.0	74	54.0	46.0	29.0	31.0	27.0
Archaeoglobus_fulgidus_DSM_4304.1467	18.0	28.0	12.0	14.0	24.0	19.0	31.0	26.0	11.0	9.0	10.0	20.0	16.0	41.0	27.0	36.0	10.0	18.0	26.0	30.0	18.0	31.0	15.0	29.0	12.0	21.0	36	19.0	27.0	24.0	9.0	9.0
Archaeoglobus_fulgidus_DSM_4304.1528	5.0	13.0	5.0	6.0	6.0	11.0	5.0	8.0	4.0	5.0	7.0	4.0	7.0	20.0	1.0	22.0	3.0	2.0	7.0	8.0	5.0	15.0		8.0		7.0	5	3.0	9.0	1.0	3.0	3.0
Archaeoglobus_fulgidus_DSM_4304.1577	15.0	12.0	6.0	8.0	11.0	9.0	13.0	18.0	6.0	4.0	12.0	6.0	8.0	16.0	10.0	30.0	6.0	5.0	9.0	16.0	15.0	21.0	13.0	16.0	7.0	6.0	14	6.0	9.0	8.0	7.0	7.0
Archaeoglobus_fulgidus_DSM_4304.1651	75.0	60.0	31.0	38.0	72.0	58.0	86.0	71.0	43.0	14.0	21.0	25.0	64.0	68.0	84.0	83.0	34.0	28.0	47.0	40.0	28.0	66.0	57.0	84.0	38.0	45.0	57	52.0	57.0	48.0	45.0	17.0
Archaeoglobus_fulgidus_DSM_4304.1665	1.0	7.0	5.0	6.0	15.0	20.0	18.0	7.0	4.0	6.0	7.0	7.0	2.0	6.0	9.0	6.0	2.0	5.0	11.0	4.0	4.0	4.0	10.0	9.0	10.0	11.0	7	6.0	6.0	4.0	6.0	7.0
Archaeoglobus_fulgidus_DSM_4304.1736	27.0	27.0	7.0	11.0	34.0	32.0	44.0	37.0	17.0	17.0	16.0	15.0	22.0	44.0	32.0	36.0	15.0	15.0	26.0	36.0	21.0	34.0	30.0	45.0	23.0	17.0	37	23.0	26.0	24.0	19.0	14.0
Archaeoglobus_fulgidus_DSM_4304.1782	7.0	6.0	3.0	8.0	5.0	10.0	12.0	8.0	5.0	1.0	2.0	3.0	4.0	7.0	2.0	12.0	2.0	6.0	7.0	9.0	4.0	5.0	5.0	2.0	9.0	7.0	10	7.0	4.0	3.0	1.0	5.0
Archaeoglobus_fulgidus_DSM_4304.1800	51.0	49.0	32.0	38.0	58.0	38.0	53.0	57.0	30.0	13.0	18.0	25.0	46.0	43.0	46.0	47.0	27.0	30.0	33.0	20.0	26.0	54.0	57.0	58.0	29.0	23.0	36	70.0	39.0	37.0	29.0	13.0
Archaeoglobus_fulgidus_DSM_4304.1830	5.0	11.0	4.0	3.0	9.0	10.0	18.0	13.0	5.0	3.0	2.0	6.0	7.0	14.0	5.0	7.0	5.0	6.0	5.0	7.0	2.0	6.0	7.0	7.0	9.0	8.0	13	12.0	7.0	3.0	7.0	3.0
Archaeoglobus_fulgidus_DSM_4304.1868	18.0	28.0	14.0	9.0	14.0	22.0	36.0	27.0	8.0	9.0	8.0	16.0	7.0	25.0	17.0	22.0	5.0	9.0	14.0	13.0	7.0	30.0	20.0	24.0	11.0	24.0	19	7.0	21.0	9.0	7.0	8.0
Archaeoglobus_fulgidus_DSM_4304.1886	25.0	22.0	3.0	9.0	15.0	24.0	33.0	21.0	14.0	13.0	12.0	10.0	16.0	21.0	20.0	31.0	13.0	15.0	26.0	25.0	13.0	17.0	17.0	23.0	22.0	18.0	21	18.0	16.0	9.0	14.0	12.0
Archaeoglobus_fulgidus_DSM_4304.1935	9.0	4.0	1.0	5.0	7.0	9.0	10.0	6.0	2.0	1.0	6.0	6.0	8.0	10.0	9.0	21.0	2.0	1.0	8.0	7.0	8.0	12.0	2.0	9.0	3.0	4.0	11	7.0	6.0	6.0		5.0
Archaeoglobus_fulgidus_DSM_4304.1992	69.0	78.0	40.0	60.0	75.0	65.0	91.0	55.0	46.0	23.0	29.0	51.0	71.0	61.0	57.0	48.0	47.0	58.0	49.0	45.0	29.0	43.0	37.0	61.0	61.0	54.0	67	53.0	32.0	34.0	21.0	35.0
Archaeoglobus_fulgidus_DSM_4304.2067	36.0	38.0	19.0	22.0	32.0	38.0	52.0	47.0	22.0	12.0	11.0	16.0	26.0	38.0	27.0	39.0	16.0	22.0	21.0	20.0	15.0	43.0	29.0	38.0	25.0	22.0	34	24.0	21.0	13.0	16.0	10.0
Archaeoglobus_fulgidus_DSM_4304.2109	28.0	26.0	11.0	6.0	23.0	28.0	29.0	25.0	10.0	14.0	13.0	14.0	16.0	37.0	26.0	27.0	13.0	9.0	11.0	24.0	12.0	37.0	19.0	35.0	13.0	11.0	14	11.0	20.0	5.0	12.0	7.0
Archaeoglobus_fulgidus_DSM_4304.2259	35.0	32.0	15.0	17.0	35.0	28.0	45.0	35.0	19.0	10.0	12.0	24.0	34.0	42.0	31.0	24.0	26.0	19.0	27.0	27.0	22.0	37.0	47.0	40.0	32.0	23.0	31	23.0	38.0	30.0	14.0	18.0
Archaeoglobus_fulgidus_DSM_4304.2310	105.0	120.0	69.0	64.0	109.0	109.0	170.0	143.0	74.0	33.0	41.0	57.0	81.0	116.0	86.0	88.0	70.0	70.0	75.0	62.0	43.0	121.0	92.0	124.0	77.0	63.0	115	87.0	87.0	61.0	62.0	45.0
Archaeoglobus_fulgidus_DSM_4304.2320	16.0	14.0	8.0	9.0	13.0	14.0	20.0	17.0	13.0	5.0	6.0	7.0	16.0	20.0	17.0	25.0	13.0	5.0	6.0	11.0	12.0	20.0	12.0	20.0	12.0	18.0	10	9.0	16.0	6.0	9.0	13.0
Archaeoglobus_fulgidus_DSM_4304.2334	10.0	14.0	3.0	3.0	9.0	9.0	16.0	10.0	14.0	5.0	9.0	6.0	10.0	11.0	13.0	15.0	7.0	8.0	7.0	16.0	11.0	6.0	5.0	10.0	10.0	13.0	9	12.0	5.0	8.0	2.0	9.0
Archaeoglobus_fulgidus_DSM_4304.2383	14.0	19.0	5.0	9.0	15.0	28.0	34.0	17.0	10.0	4.0	4.0	11.0	13.0	22.0	18.0	11.0	11.0	11.0	14.0	6.0	6.0	23.0	8.0	20.0	3.0	9.0	13	8.0	16.0	11.0	4.0	12.0
Archaeoglobus_fulgidus_DSM_4304.2402	5.0	8.0	1.0	4.0	3.0	8.0	12.0	5.0	2.0		3.0	1.0	4.0	7.0	4.0	9.0	1.0	3.0	5.0	4.0	5.0	8.0	2.0	9.0	4.0	9.0	5	3.0	4.0		1.0	
Archaeoglobus_fulgidus_DSM_4304.2421	26.0	31.0	17.0	17.0	36.0	39.0	43.0	41.0	37.0	13.0	16.0	22.0	22.0	33.0	35.0	50.0	15.0	27.0	29.0	22.0	19.0	33.0	27.0	23.0	27.0	21.0	33	29.0	19.0	29.0	17.0	26.0
Archaeoglobus_fulgidus_DSM_4304.2453	24.0	19.0	3.0	15.0	14.0	23.0	28.0	23.0	8.0	7.0	13.0	9.0	21.0	18.0	12.0	28.0	6.0	7.0	22.0	25.0	21.0	17.0	5.0	11.0	12.0	13.0	24	13.0	6.0	2.0	4.0	7.0
Archaeoglobus_fulgidus_DSM_4304.2464	18.0	25.0	12.0	17.0	29.0	30.0	34.0	37.0	14.0	6.0	15.0	10.0	14.0	43.0	25.0	32.0	10.0	19.0	18.0	24.0	14.0	36.0	24.0	28.0	14.0	15.0	31	20.0	21.0	18.0	13.0	7.0
Archaeoglobus_fulgidus_DSM_4304.2479	33.0	44.0	21.0	30.0	51.0	43.0	63.0	53.0	19.0	13.0	17.0	17.0	26.0	40.0	59.0	45.0	26.0	33.0	43.0	22.0	22.0	46.0	46.0	60.0	31.0	47.0	44	38.0	36.0	25.0	21.0	12.0
Archaeoglobus_fulgidus_DSM_4304.2488	26.0	20.0	10.0	15.0	24.0	27.0	26.0	16.0	11.0	4.0	6.0	7.0	22.0	26.0	21.0	15.0	13.0	10.0	12.0	14.0	8.0	24.0	16.0	27.0	13.0	9.0	15	11.0	12.0	13.0	10.0	4.0
Archaeoglobus_fulgidus_DSM_4304.274	7.0	6.0	2.0	5.0	3.0	6.0	8.0	8.0	1.0	6.0	5.0	4.0	4.0	8.0	9.0	18.0	4.0	4.0	3.0	7.0	7.0	11.0	7.0	9.0	2.0	8.0	3	2.0	6.0	1.0	3.0	4.0
Archaeoglobus_fulgidus_DSM_4304.376	8.0	9.0	11.0	11.0	4.0	15.0	9.0	5.0	4.0	4.0	3.0	10.0	9.0	17.0	2.0	12.0	6.0	5.0	6.0	7.0	7.0	16.0	3.0	3.0	2.0	7.0	8	7.0	12.0	8.0	2.0	6.0
Archaeoglobus_fulgidus_DSM_4304.41	38.0	30.0	20.0	30.0	32.0	55.0	36.0	29.0	14.0	20.0	36.0	33.0	41.0	52.0	36.0	112.0	24.0	18.0	45.0	42.0	55.0	61.0	14.0	32.0	23.0	31.0	33	17.0	35.0	9.0	14.0	23.0
Archaeoglobus_fulgidus_DSM_4304.467	13.0	17.0	6.0	6.0	13.0	13.0	13.0	16.0	8.0	6.0	11.0	9.0	11.0	16.0	16.0	13.0	10.0	7.0	11.0	11.0	10.0	17.0	10.0	11.0	8.0	14.0	11	7.0	6.0	5.0	3.0	9.0
Archaeoglobus_fulgidus_DSM_4304.543	22.0	36.0	19.0	18.0	26.0	33.0	46.0	40.0	29.0	18.0	8.0	24.0	27.0	43.0	29.0	41.0	27.0	26.0	31.0	18.0	30.0	49.0	31.0	42.0	23.0	32.0	30	30.0	40.0	27.0	28.0	26.0
Archaeoglobus_fulgidus_DSM_4304.565	53.0	59.0	30.0	44.0	77.0	62.0	70.0	70.0	48.0	28.0	33.0	36.0	53.0	78.0	67.0	56.0	33.0	35.0	48.0	49.0	38.0	66.0	40.0	73.0	48.0	53.0	68	52.0	37.0	38.0	30.0	43.0
Archaeoglobus_fulgidus_DSM_4304.593	13.0	13.0	4.0	9.0	13.0	20.0	22.0	17.0	12.0	5.0	6.0	6.0	12.0	15.0	15.0	14.0	5.0	7.0	11.0	10.0	8.0	14.0	5.0	11.0	6.0	10.0	10	12.0	10.0	4.0	9.0	9.0
Archaeoglobus_fulgidus_DSM_4304.705	37.0	39.0	10.0	19.0	28.0	73.0	48.0	30.0	18.0	21.0	29.0	34.0	45.0	76.0	16.0	80.0	13.0	13.0	29.0	36.0	40.0	71.0	19.0	31.0	29.0	25.0	32	16.0	19.0	10.0	10.0	16.0
Archaeoglobus_fulgidus_DSM_4304.728	16.0	42.0	13.0	9.0	29.0	37.0	43.0	34.0	17.0	10.0	11.0	10.0	14.0	47.0	17.0	51.0	17.0	18.0	31.0	30.0	14.0	33.0	16.0	33.0	17.0	22.0	28	26.0	27.0	10.0	8.0	9.0
