Archaeoglobus_fulgidus_DSM_4304.1203	2.0	2.0	4.0	4.0	2.0		1.0	2.0	4.0	5.0	9.0	3.0	1.0	2.0	7.0	6.0		1.0	1.0	2.0	1.0			1.0	2.0	1.0	5.0	4.0	2.0	3.0	2.0	1.0	3.0	11.0	5.0		1.0	8.0	4.0		1.0			3.0	1.0	6.0	3.0	6.0	10.0	12.0	9.0	3.0	2.0	1.0		4.0	7.0	8.0	10.0	3.0	1.0	3.0	1.0	8.0	4.0	5.0	2.0	6.0	7.0	5.0	1.0	5.0	7.0	1.0	1.0	1.0	11.0	6.0	6.0	6.0		2.0	3.0	2.0	8.0	6.0	2.0	3.0	8.0	5.0	3.0	2.0		1.0		3.0	3.0	2.0	2.0	4.0	6.0	13.0	8.0	6.0	4.0	1.0	2.0	1.0				1.0	2.0	6.0	5.0	5.0	3.0	5.0	5.0	2.0	4.0	3.0	7.0	9.0	7.0	6.0	1.0	3.0	1.0	4.0	3.0	2.0	1.0	5.0	9.0	8.0	7.0	9.0	4.0	7.0	7.0	5.0	4.0	1.0	1.0	5.0	5.0	9.0	10.0		1.0	3.0	3.0	7.0	9.0	4.0	5.0	4.0	2.0	3.0	1.0	7.0	2.0	2.0	4.0	1.0	1.0	3.0	2.0	3.0	2.0					6.0	6.0	4.0	5.0	9.0	9.0	7.0	2.0	3.0	3.0	5.0	5.0	7.0	7.0	6.0	1.0	3.0	4.0		4.0	3.0	6.0	2.0	1.0			2.0	4.0	2.0	5.0	1.0			9.0	1.0	1.0			7.0	3.0	2.0	2.0	7.0	4.0		2.0	1.0	1.0	2.0	1.0	7.0	5.0	3.0	4.0	2.0	4.0	5.0	3.0		3.0	1.0	3.0	1.0	6.0	5.0	1.0	4.0	2.0	1.0	3.0	4.0	1.0	3.0	1.0	2.0	3.0			2.0	3.0		3.0	3.0	1.0	4.0	1.0		6.0	11.0	3.0	1.0	1.0	8.0		3.0	6.0	3.0	6.0	1.0	2.0			2.0	3.0	8.0	10.0		3.0	4.0	1.0	1.0	2.0	5.0	7.0	5.0	3.0	1.0	1.0	2.0	2.0	6.0	5.0	7.0	12.0	13.0	9.0		1.0	2.0	15.0	7.0	1.0	2.0	4.0	7.0	3.0	2.0	3.0	9.0	4.0	4.0	2.0	2.0	4.0		1.0	7.0	5.0	13.0		3.0	4.0	3.0	2.0	1.0	4.0	4.0	5.0		4.0	2.0	4.0	3.0	1.0	6.0	2.0	1.0	3.0			1.0	1.0	3.0	1.0	3.0	1.0	2.0	1.0	4.0	2.0	2.0	12.0	10.0	3.0	1.0	3.0	4.0	4.0	2.0	2.0		5.0	14.0		6.0	4.0	6.0	1.0	1.0	4.0	5.0	1.0			4.0	4.0	5.0	3.0	6.0	6.0	4.0	4.0	6.0	11.0	4.0	4.0	3.0	3.0	1.0	2.0	5.0	5.0	6.0	3.0	2.0	3.0	3.0	4.0	2.0	3.0	5.0		1.0	3.0	4.0	10.0	15.0	13.0	4.0	3.0	1.0			1.0	5.0	2.0		1.0	5.0	3.0	3.0	5.0	4.0		6.0	2.0		4.0	4.0	2.0	1.0	1.0	4.0	4.0	3.0	2.0	3.0	1.0	1.0	2.0	3.0	1.0		1.0	9.0	2.0	5.0	6.0	5.0	1.0	6.0	4.0	5.0	6.0	1.0		4.0	4.0	1.0	3.0	3.0	3.0	6.0	1.0	3.0	1.0	3.0	3.0		5.0	3.0		7.0	2.0	3.0	5.0	1.0	8.0		3.0	7.0	3.0	4.0	7.0	2.0	1.0		2.0	3.0		6.0	2.0		2.0	2.0	2.0	1.0	3.0	4.0	2.0	3.0	1.0	3.0	1.0		1.0	
Archaeoglobus_fulgidus_DSM_4304.1305			1.0					1.0																				1.0		1.0								1.0		1.0	4.0	1.0	1.0	1.0			1.0						1.0				1.0		1.0					1.0	1.0								1.0	1.0			1.0															1.0	1.0	1.0			1.0	1.0	1.0					1.0											1.0	2.0									1.0					1.0		1.0	1.0						1.0															2.0								2.0	1.0	1.0						1.0						1.0			2.0								1.0			1.0					1.0	1.0			2.0	2.0		1.0			1.0											1.0		1.0						1.0													2.0			1.0	1.0			1.0	1.0										1.0										1.0	1.0							1.0							1.0	1.0		1.0							1.0	1.0		2.0	1.0	1.0	1.0					1.0											1.0		1.0										1.0						1.0	2.0	1.0					1.0			3.0										1.0								2.0									1.0	1.0					1.0			1.0													1.0																	1.0					1.0			1.0	3.0	1.0						1.0		2.0				1.0								2.0						1.0	2.0			1.0							2.0				1.0			1.0													1.0	2.0					1.0				1.0		1.0								1.0	1.0	1.0																1.0	
Archaeoglobus_fulgidus_DSM_4304.1332				1.0	1.0	1.0	2.0		3.0	1.0		1.0	1.0		1.0		1.0		3.0	1.0	1.0				2.0	1.0	2.0	2.0	1.0			1.0		2.0	2.0			1.0	1.0					1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0		2.0	3.0	1.0	1.0		3.0				1.0	1.0		1.0				1.0	2.0	1.0		1.0	4.0	4.0	2.0	2.0	1.0	1.0	1.0	3.0	3.0	3.0	2.0	4.0	2.0	2.0	1.0	1.0		1.0	1.0	1.0	1.0	1.0														1.0		1.0		1.0	1.0	2.0				2.0	1.0			2.0			2.0	2.0			1.0	2.0	1.0	1.0	1.0	5.0	2.0	1.0		1.0	2.0	1.0		1.0	1.0	4.0	6.0			1.0	1.0	2.0	1.0		1.0		1.0	2.0		1.0			1.0	1.0			1.0		1.0					1.0	1.0	1.0	1.0	1.0	3.0	1.0			1.0		4.0		2.0	1.0				2.0	3.0	1.0						2.0							2.0	1.0	1.0			1.0	1.0	1.0	1.0							2.0		2.0		2.0	1.0	1.0		2.0			1.0	1.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0				1.0		1.0			1.0			1.0	1.0		1.0	1.0	1.0	1.0	2.0								1.0		3.0	2.0				1.0	3.0		1.0	2.0	1.0			3.0	2.0	2.0	1.0	2.0	1.0			2.0		2.0	1.0		2.0	1.0			2.0				1.0	2.0	2.0	1.0	1.0	1.0		1.0	3.0		1.0						1.0	2.0	2.0				1.0	1.0	2.0			1.0	1.0			3.0	1.0	1.0					1.0		2.0			1.0				2.0	1.0	3.0	2.0					1.0		1.0				2.0	2.0	1.0			2.0	3.0			1.0		2.0		1.0		1.0			1.0	3.0	1.0	1.0	1.0	2.0	1.0	3.0	4.0	1.0	3.0	1.0		3.0	2.0	1.0			1.0		2.0			2.0	1.0												3.0	3.0				1.0	1.0			1.0		1.0	1.0	1.0		1.0			1.0		1.0	1.0								1.0		1.0		3.0	1.0				1.0	1.0		1.0		2.0			1.0	1.0					1.0			2.0	1.0			2.0					1.0				1.0					2.0		1.0	1.0		1.0		2.0	1.0							1.0
Archaeoglobus_fulgidus_DSM_4304.1365	1.0	2.0	6.0	4.0	2.0	3.0	5.0	5.0	10.0	5.0	7.0	1.0	1.0		3.0	5.0	3.0	3.0	2.0	1.0	3.0	2.0	1.0	3.0	2.0		1.0	7.0	2.0	1.0	1.0		2.0	7.0	3.0			3.0	5.0	3.0	2.0	2.0	3.0	5.0	5.0	3.0	1.0	4.0	3.0	6.0	8.0	5.0	2.0	5.0	3.0	2.0	4.0	4.0	6.0	5.0	2.0	5.0		7.0	5.0	4.0	6.0	5.0	4.0	5.0	1.0	7.0	6.0	5.0	7.0	4.0	7.0	6.0	9.0	7.0	3.0	4.0	3.0	3.0	5.0	3.0	5.0	5.0	3.0	3.0	1.0	3.0	1.0	2.0	1.0	3.0	1.0	1.0	3.0	2.0	1.0	7.0	4.0	3.0	2.0	1.0	2.0	3.0				2.0	3.0	3.0	4.0	5.0	5.0	5.0	4.0	5.0			3.0	5.0	4.0	3.0		4.0		5.0	2.0	3.0	2.0	2.0	3.0	6.0	6.0	5.0	2.0	5.0	2.0	3.0	3.0	4.0	6.0	3.0	8.0	16.0	13.0		1.0	4.0	2.0	5.0	5.0	4.0	3.0	7.0	6.0	1.0	4.0	3.0	1.0	2.0	5.0	4.0	2.0	3.0	3.0	1.0	2.0	2.0		1.0		3.0	5.0	3.0	8.0	11.0	5.0	4.0		2.0	2.0	6.0	3.0	6.0	5.0	3.0	1.0	2.0		2.0	2.0	3.0	4.0	3.0	3.0		1.0	1.0	2.0			1.0	1.0	2.0	2.0	1.0	3.0			1.0	2.0	3.0	1.0	3.0	2.0		1.0		1.0	2.0	1.0	2.0	2.0	1.0	2.0		5.0	3.0		3.0	2.0	3.0	3.0	2.0	2.0	8.0	3.0	3.0	4.0	2.0		1.0	1.0	3.0	3.0	3.0	3.0			3.0	2.0	1.0		2.0	1.0	1.0		2.0	5.0	7.0	5.0	1.0	3.0	1.0	5.0	3.0		3.0	5.0	6.0	7.0	1.0			3.0	5.0	6.0		4.0	4.0	1.0		2.0	1.0	4.0	3.0	2.0	1.0	5.0	5.0	3.0	4.0	2.0	3.0	7.0	4.0	3.0	1.0	1.0	3.0	11.0	7.0		2.0	2.0	5.0	2.0	1.0	3.0	4.0	3.0	3.0	4.0	1.0	2.0			3.0		5.0		3.0	2.0	4.0	1.0		1.0	3.0	2.0	1.0	2.0	1.0	6.0	1.0	2.0	5.0	3.0	3.0	5.0	1.0	2.0	1.0	3.0	5.0				3.0			3.0	1.0	6.0	6.0	1.0	1.0	3.0	1.0	6.0	3.0	2.0	3.0	2.0	5.0	1.0	7.0	6.0	9.0	5.0	9.0	3.0	2.0	1.0	3.0	3.0		4.0	3.0	1.0	7.0	7.0	3.0	5.0	6.0	12.0	2.0	3.0	3.0	5.0	1.0	1.0	2.0	8.0	4.0	1.0	2.0	3.0	9.0	1.0	2.0		3.0	2.0	1.0	2.0	5.0	12.0	11.0	6.0	3.0	6.0	1.0			3.0	2.0	1.0	1.0	4.0	5.0	3.0	2.0	2.0		2.0	3.0	1.0		4.0	5.0	2.0	2.0	1.0	2.0	2.0		3.0	5.0	2.0	4.0			2.0	1.0	1.0	3.0	5.0	1.0	3.0	7.0			4.0	1.0	4.0		2.0	7.0		4.0	2.0	2.0	4.0	4.0		3.0	5.0	1.0	3.0	2.0	5.0	2.0		7.0	4.0	3.0	3.0	5.0	5.0	3.0	6.0	5.0	6.0	1.0	1.0	2.0		3.0	2.0	1.0	2.0	2.0	5.0	1.0	1.0	3.0			4.0	4.0		1.0		1.0	2.0	1.0	1.0	1.0
Archaeoglobus_fulgidus_DSM_4304.1507					2.0	1.0	1.0	2.0											2.0			1.0						2.0		1.0	2.0			1.0				2.0	1.0					2.0				1.0		1.0			1.0									2.0			1.0		1.0					1.0	1.0		1.0		1.0			1.0			1.0		1.0	2.0						1.0				1.0	2.0			1.0			1.0	1.0									1.0	1.0			1.0		1.0				1.0			1.0	1.0			1.0		3.0	1.0		1.0				1.0				1.0					1.0	1.0							1.0				1.0	1.0	1.0									1.0					2.0	2.0					1.0						2.0		1.0		2.0		1.0	1.0	1.0	1.0	1.0																1.0	1.0				1.0	1.0			1.0			1.0				1.0													1.0		1.0	1.0	1.0			1.0			1.0	1.0	1.0					1.0		1.0	1.0		2.0		1.0			3.0	1.0	3.0						1.0			1.0	1.0			1.0				1.0				1.0		1.0		2.0	1.0		1.0	1.0			1.0	1.0			1.0		1.0	1.0			1.0	1.0		1.0						1.0		1.0	1.0			1.0						1.0	2.0	1.0	1.0	1.0	1.0		1.0								1.0	1.0	1.0								1.0	1.0	1.0				1.0	1.0							1.0		3.0						2.0		1.0	2.0	1.0			2.0	2.0													1.0			2.0				1.0	1.0		1.0											1.0	1.0			2.0										2.0	1.0		2.0	2.0		1.0	1.0	2.0	2.0				1.0							2.0				1.0	1.0			1.0	1.0						1.0		1.0		1.0	1.0			1.0					1.0		1.0									1.0			1.0				2.0						3.0		
Archaeoglobus_fulgidus_DSM_4304.1740	1.0	2.0	2.0		2.0	1.0		1.0	2.0				1.0	1.0	1.0	2.0	1.0	1.0			1.0	1.0	1.0	2.0		1.0	1.0	3.0	2.0	4.0	1.0	2.0	1.0	1.0	2.0			1.0	1.0		2.0	2.0	1.0	1.0	2.0	1.0	3.0	3.0	7.0	5.0	7.0	3.0	1.0	2.0	2.0	2.0	8.0	5.0	7.0	2.0	1.0			3.0			1.0		1.0			1.0	2.0	2.0	2.0	1.0	3.0	4.0	4.0	2.0				2.0	2.0	3.0			2.0	3.0	1.0			1.0		1.0				1.0	2.0	2.0		1.0	1.0		1.0		2.0					3.0	3.0		1.0	2.0			1.0	1.0		2.0	4.0	3.0	1.0	2.0			1.0	2.0		2.0	3.0	2.0	4.0	8.0	4.0	3.0		1.0		1.0	1.0		4.0	2.0	2.0				1.0	1.0	7.0	3.0	2.0	1.0		1.0			2.0	2.0	4.0	1.0		1.0		1.0						1.0	1.0	1.0	3.0	6.0	6.0	2.0	1.0	3.0	3.0	2.0	2.0	6.0	4.0	2.0		2.0	2.0		1.0						1.0	2.0	2.0			1.0			2.0	1.0				1.0	1.0				1.0	1.0		1.0		1.0	1.0	2.0		1.0	1.0			1.0			1.0		1.0	1.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0		2.0	1.0		2.0			1.0	1.0	1.0	1.0	1.0	3.0		1.0	1.0	1.0	2.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	1.0	5.0	2.0		2.0		2.0	2.0		2.0	1.0	1.0				2.0				1.0	1.0			1.0		4.0	2.0	4.0	1.0	1.0			1.0				1.0	1.0	1.0		5.0	4.0		1.0		1.0	2.0		1.0		4.0	2.0		2.0		1.0			1.0	2.0			1.0	3.0			1.0	1.0		2.0	1.0	1.0	1.0	1.0		2.0			2.0	1.0				5.0	2.0	3.0		1.0		2.0				5.0	3.0		2.0	1.0	2.0	5.0	1.0	3.0	1.0	1.0		2.0	3.0	1.0			5.0	2.0		1.0	3.0	3.0	5.0	2.0	1.0		1.0			1.0	5.0		3.0	1.0	2.0	1.0			1.0	1.0	1.0			1.0	4.0	3.0	2.0	1.0					1.0	1.0		1.0	4.0		1.0			3.0	1.0			1.0		1.0					1.0		2.0				1.0	2.0			2.0	2.0		1.0		1.0		1.0		1.0		2.0	1.0	1.0	1.0		2.0	2.0	2.0					3.0		4.0			1.0	1.0		1.0		4.0		6.0	2.0	1.0	1.0	2.0				4.0	1.0		1.0	2.0				1.0	1.0	4.0					1.0			1.0	2.0
Archaeoglobus_fulgidus_DSM_4304.1765		2.0		1.0	2.0	2.0	3.0	2.0	5.0	4.0	3.0	1.0	1.0		5.0	4.0	3.0	1.0	1.0	4.0	4.0	1.0	1.0	1.0		1.0			2.0	4.0	4.0	2.0	4.0	5.0	1.0			5.0	5.0	1.0	1.0	1.0	3.0	4.0	2.0	1.0	1.0	4.0	6.0	5.0	7.0	1.0	1.0	2.0		1.0	2.0	4.0	5.0	3.0	4.0	1.0		5.0	2.0	3.0	1.0	1.0	1.0	3.0	2.0	2.0	4.0	3.0	4.0		5.0	3.0	3.0	4.0	2.0	5.0	2.0	2.0	2.0	1.0	2.0	3.0			2.0							1.0	5.0	3.0	2.0	7.0	4.0	6.0	2.0			1.0		1.0		2.0	3.0	1.0	2.0	1.0	3.0	1.0	2.0	2.0	4.0	4.0	3.0	3.0	3.0	3.0	1.0	4.0		3.0	2.0	2.0		1.0	2.0	3.0	4.0	1.0	3.0	1.0	3.0	2.0	1.0		5.0		2.0	2.0	8.0	1.0	2.0			2.0	1.0	1.0	2.0	4.0	3.0	1.0		2.0		3.0	7.0	3.0	1.0	1.0	5.0	2.0	1.0		1.0	2.0		1.0	2.0	5.0	2.0	8.0	7.0	3.0	1.0	1.0	1.0		2.0	1.0	3.0	1.0		2.0		1.0	4.0				1.0				1.0					2.0	2.0		3.0		1.0	1.0		1.0	1.0	1.0	1.0	1.0		2.0		3.0	2.0	3.0			1.0	3.0		2.0	4.0	2.0	3.0					3.0	2.0	2.0	2.0	1.0	1.0	2.0		1.0		2.0	2.0	5.0	1.0	1.0	1.0	1.0	2.0	2.0				3.0	1.0	8.0	3.0	2.0	1.0	1.0		2.0	3.0	1.0	3.0	2.0	1.0	2.0		3.0	2.0	1.0	3.0		3.0	2.0		3.0		2.0	2.0	2.0		1.0	4.0	1.0	2.0	2.0			4.0	5.0	6.0		1.0	1.0	10.0	5.0		1.0		2.0	4.0	2.0	1.0	4.0	1.0	2.0	1.0	2.0	3.0			1.0	3.0	4.0	3.0	3.0	2.0		1.0	1.0		1.0	2.0			2.0	1.0	1.0	1.0	3.0	1.0	5.0		2.0	2.0	2.0	1.0	4.0	1.0	1.0	1.0			3.0		2.0	1.0	1.0	2.0	2.0	3.0		2.0	2.0	3.0	1.0	1.0	2.0	1.0	5.0	3.0	1.0		2.0	3.0	3.0		2.0	1.0	1.0	1.0	6.0	2.0	1.0	1.0	2.0		2.0	3.0		2.0		2.0	2.0		1.0	5.0	2.0	2.0	1.0	2.0	3.0				3.0	1.0				6.0	4.0	3.0	1.0						3.0	3.0		3.0	1.0	1.0	1.0	2.0	3.0	1.0	7.0	2.0	1.0	2.0		1.0	2.0	1.0	1.0		1.0	2.0	3.0	2.0	2.0	1.0	3.0	3.0			1.0	2.0	2.0	3.0	1.0	1.0	6.0	1.0	1.0	2.0	1.0		2.0	1.0	2.0	2.0	3.0	3.0	1.0	1.0	3.0	1.0	1.0	1.0		2.0	6.0	1.0	3.0		2.0	2.0		1.0			3.0	2.0	2.0	4.0		2.0	1.0		2.0	2.0	2.0	2.0	1.0		4.0	2.0		2.0	4.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	
Archaeoglobus_fulgidus_DSM_4304.1809		1.0	1.0	2.0	2.0		1.0	1.0	2.0						2.0	3.0	2.0		5.0	2.0	1.0	1.0			1.0	2.0			3.0	3.0	2.0	1.0	3.0	5.0	1.0			3.0	1.0	3.0	5.0	3.0	6.0	5.0	2.0	3.0	4.0		5.0	5.0	7.0	1.0					2.0		1.0	1.0	1.0	1.0		2.0	2.0	3.0		1.0	2.0	3.0	1.0	2.0		1.0	2.0	2.0	3.0	3.0	6.0	3.0	2.0	3.0	1.0	1.0	2.0	1.0	2.0	3.0	2.0			1.0		1.0	1.0	1.0			2.0	1.0	1.0	2.0	3.0	1.0		1.0	2.0		1.0	2.0	2.0	2.0	2.0	1.0	1.0	2.0			2.0	2.0	2.0	1.0	2.0		1.0	1.0	3.0	4.0	3.0	4.0	1.0	2.0	2.0		1.0		2.0		2.0	1.0	2.0				3.0		5.0	2.0	4.0			1.0		2.0	4.0	4.0	3.0	2.0	1.0	1.0		1.0	2.0	3.0	1.0			2.0		1.0		2.0			1.0	1.0	1.0		3.0	2.0	1.0	4.0	2.0	3.0	2.0	1.0	1.0	2.0	4.0	6.0			1.0		1.0	1.0	3.0	1.0	1.0				2.0			1.0	1.0	2.0	3.0	3.0	1.0	1.0	1.0	3.0	1.0	1.0		2.0	1.0	1.0	1.0	2.0		2.0		1.0	2.0	2.0	1.0	2.0	1.0	2.0	4.0	5.0		1.0	1.0	2.0	3.0	3.0	3.0	1.0	2.0		2.0	1.0	2.0			1.0				1.0	1.0			1.0	2.0	2.0		1.0	4.0	6.0	2.0		1.0	1.0	1.0		2.0	2.0	2.0	4.0	1.0	3.0	1.0	2.0	2.0	1.0	3.0	2.0	2.0		1.0					1.0		1.0	2.0	3.0	2.0	1.0	1.0	3.0	5.0	4.0	1.0	1.0	3.0	2.0	6.0	1.0	1.0						1.0		3.0	2.0	4.0	2.0		1.0	1.0			4.0	1.0	1.0	3.0	1.0	3.0		1.0	1.0	1.0		5.0		4.0	2.0	1.0	2.0	1.0			4.0	2.0	2.0	1.0	3.0		3.0	3.0	1.0			1.0	1.0	4.0	2.0	1.0	3.0		1.0	4.0	4.0	1.0	4.0	1.0	1.0		1.0	3.0	2.0	4.0	6.0	4.0	11.0	2.0	1.0	3.0	2.0		1.0		1.0	4.0	3.0	2.0	2.0	4.0	3.0	1.0	2.0	1.0	2.0		2.0	2.0	2.0	3.0		5.0	6.0	1.0	2.0	1.0	4.0	2.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0			1.0	1.0		2.0	1.0	3.0	2.0	1.0	1.0		1.0	1.0	2.0		1.0	1.0	3.0	1.0	2.0	1.0	2.0	2.0		3.0	2.0	1.0		1.0	1.0	1.0		2.0	4.0	5.0	2.0		1.0		1.0	4.0	1.0	2.0	1.0	4.0	1.0	1.0	1.0	1.0	3.0	3.0	1.0	5.0	1.0		1.0	1.0	2.0	2.0	1.0	3.0	1.0	3.0	4.0	1.0	3.0		3.0	1.0		4.0	3.0	1.0	2.0	4.0	2.0	1.0	1.0	2.0	1.0			1.0		4.0	5.0	2.0	1.0	2.0		1.0	2.0	1.0		1.0
Archaeoglobus_fulgidus_DSM_4304.188						1.0	2.0		2.0	1.0	3.0					1.0	1.0		1.0		1.0							2.0	2.0	2.0	1.0			4.0	1.0		1.0	2.0	2.0			1.0	1.0					1.0	1.0	1.0	2.0	1.0		1.0					3.0	1.0						1.0			3.0	3.0	2.0	3.0	3.0		2.0	3.0	3.0	2.0	2.0	1.0							3.0	3.0	1.0							1.0				2.0	2.0	2.0	1.0	1.0			1.0	1.0	1.0								2.0	1.0							1.0	1.0		1.0		1.0	1.0	1.0				1.0		3.0		3.0	1.0	1.0						1.0					1.0	1.0				2.0	1.0	1.0					1.0											2.0	2.0	2.0	1.0		2.0					1.0	1.0			2.0		2.0	1.0	1.0		1.0			1.0				2.0	1.0	1.0					1.0	1.0					1.0	1.0					1.0	1.0	2.0		2.0	1.0		2.0			1.0	1.0	1.0	2.0	1.0				2.0				1.0		3.0				1.0	1.0	1.0	1.0	1.0	3.0		1.0	3.0	1.0		1.0	1.0	2.0		2.0				1.0			2.0		1.0	1.0					1.0	1.0		1.0	1.0				1.0	2.0	1.0					1.0	1.0		1.0	4.0	4.0			1.0	1.0	2.0	1.0		1.0	2.0					1.0	2.0				2.0						1.0	2.0	1.0				1.0	1.0			1.0		1.0		1.0	1.0	1.0			2.0	1.0		1.0	1.0						2.0			5.0	2.0						1.0		1.0	1.0	3.0		1.0			1.0								1.0			1.0	2.0			1.0		1.0			2.0				1.0	2.0			1.0	4.0						2.0		1.0	4.0		3.0			1.0							2.0	1.0		1.0	1.0	1.0		2.0	2.0		1.0			1.0	1.0	1.0		1.0		1.0					2.0			1.0		1.0							2.0	1.0	1.0	3.0		1.0	1.0	1.0		1.0	1.0			1.0	2.0		3.0			1.0				3.0	2.0		2.0				1.0	1.0				1.0	1.0	2.0					1.0		1.0					1.0				
Archaeoglobus_fulgidus_DSM_4304.2015	2.0		2.0	1.0	3.0	1.0	2.0		2.0	3.0	3.0	1.0	1.0				1.0	1.0		1.0	3.0		1.0	1.0	1.0	1.0	1.0	4.0			1.0	1.0	3.0	7.0	3.0		2.0		1.0	1.0	1.0	2.0	2.0	1.0	1.0				3.0	3.0	3.0	1.0	1.0	1.0			2.0	1.0	2.0		1.0			3.0	2.0	2.0			2.0	1.0				1.0	3.0	2.0	5.0	4.0	3.0	3.0				3.0	3.0	2.0		3.0	3.0	2.0	2.0	2.0	1.0	2.0		1.0	1.0	1.0			1.0	7.0		1.0	1.0						1.0	2.0				1.0				1.0		2.0	1.0	1.0	1.0		1.0					4.0	1.0				1.0	5.0	1.0	3.0	1.0	1.0	2.0	2.0	1.0			4.0	4.0						2.0		1.0	4.0	1.0		1.0	2.0			1.0		1.0		1.0				1.0					1.0	1.0	3.0	1.0	2.0	2.0	1.0	1.0		1.0		2.0	1.0			1.0		2.0	1.0	1.0					1.0	1.0			1.0	1.0		2.0		2.0		1.0			2.0	2.0				1.0	1.0		2.0	1.0	3.0			2.0		1.0	1.0	1.0	2.0	1.0	1.0			1.0				1.0	1.0		2.0	1.0	2.0	1.0			5.0	1.0	1.0	2.0		2.0	3.0	1.0			2.0	2.0	6.0	2.0	3.0	1.0		1.0	2.0			2.0	1.0	5.0					1.0	3.0		2.0	4.0			1.0		1.0	1.0			3.0		1.0	3.0	2.0	3.0	8.0					2.0	3.0	2.0					1.0	1.0	1.0	2.0					1.0			4.0	2.0	2.0	1.0	1.0	3.0	2.0	2.0	2.0	2.0					1.0	2.0		1.0	2.0	1.0	1.0				1.0	2.0	1.0		1.0	1.0	1.0		2.0			8.0	6.0	2.0	1.0	1.0	1.0		1.0	1.0	1.0		2.0	1.0			3.0	4.0	3.0		2.0	1.0				1.0	1.0		2.0	2.0	2.0		2.0	2.0	3.0	2.0		2.0	1.0		2.0	2.0	4.0	1.0		5.0	8.0			2.0			1.0			1.0	3.0	1.0	1.0	1.0	1.0				1.0		1.0		3.0		1.0	4.0	1.0		1.0			1.0	1.0	2.0	1.0		1.0	1.0	1.0	3.0	1.0	1.0	3.0						1.0	2.0	2.0	4.0				1.0	1.0	3.0	2.0	1.0	2.0		1.0	1.0	1.0	1.0		2.0		1.0			1.0		1.0		1.0	2.0			3.0	3.0	1.0	3.0		1.0	1.0	1.0	4.0			2.0			1.0	1.0		1.0		2.0		2.0			1.0		2.0		2.0	1.0	1.0
Archaeoglobus_fulgidus_DSM_4304.2070				2.0		1.0	1.0		5.0	3.0	1.0	2.0		1.0	1.0				2.0	2.0	1.0			1.0	2.0	2.0		2.0	2.0	1.0			1.0		1.0	1.0		2.0	4.0	2.0	4.0	1.0	3.0	2.0	1.0	1.0	1.0		2.0		4.0	4.0				1.0	3.0		2.0	2.0				3.0	1.0	1.0		2.0	2.0		1.0	2.0	1.0			1.0	2.0	6.0	6.0	5.0	1.0	3.0	1.0	1.0	1.0				1.0								1.0	3.0	5.0	3.0	2.0	2.0	3.0		1.0		1.0		1.0			1.0	1.0					2.0		1.0				2.0	1.0			1.0					1.0	2.0	1.0			4.0	5.0	2.0	2.0	1.0					2.0	3.0	8.0					1.0	3.0	4.0	2.0	3.0	1.0			1.0			6.0				1.0	1.0		2.0						1.0	1.0	6.0	3.0	1.0			1.0		2.0	2.0	5.0	1.0			2.0		2.0					1.0		2.0	1.0		1.0				2.0	1.0	1.0			1.0		2.0	3.0	1.0			2.0				1.0	3.0	2.0		1.0	1.0		2.0	1.0		1.0	1.0			1.0	2.0	2.0	1.0		2.0	1.0	2.0	1.0	1.0		1.0				1.0		2.0	3.0	1.0	1.0	1.0	1.0	1.0	4.0	6.0	2.0	3.0			1.0			1.0	3.0	1.0	1.0	1.0		1.0			5.0		2.0	2.0					6.0			1.0	2.0	1.0		1.0		1.0	2.0	2.0	2.0			1.0	6.0	4.0	1.0			2.0				2.0	2.0	2.0	1.0	1.0	2.0	1.0		2.0	1.0	1.0	3.0	2.0		2.0	4.0			1.0			2.0	1.0		1.0		1.0	1.0	1.0		2.0			1.0	1.0	1.0	3.0	3.0			3.0		1.0	4.0	2.0	1.0		2.0		3.0	2.0		2.0		2.0			1.0	5.0	2.0	2.0	1.0	5.0					3.0	3.0		1.0	1.0	1.0	1.0	2.0	5.0	2.0	1.0		1.0	1.0	2.0	1.0	2.0	1.0				1.0	1.0		1.0	1.0			2.0	1.0	4.0	2.0	3.0	1.0	1.0								3.0	2.0			5.0	3.0		1.0			2.0	1.0		2.0		1.0			2.0			1.0			1.0	1.0		3.0			1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0		3.0	1.0	1.0	1.0	2.0	1.0	2.0		3.0	2.0		3.0		3.0	1.0		1.0	2.0	5.0	1.0	1.0	3.0		1.0		2.0		1.0		1.0	1.0	1.0	1.0					1.0		2.0		2.0	2.0		1.0	1.0	1.0	1.0	1.0		
